id,station,date,prcp,tobs
17098,USC00511918,3/8/2013,0,67
17099,USC00511918,3/9/2013,0,73
17100,USC00511918,3/10/2013,2.25,67
17101,USC00511918,3/11/2013,0.93,60
17102,USC00511918,3/12/2013,0,65
17103,USC00511918,3/13/2013,0,60
17104,USC00511918,3/14/2013,0,63
17105,USC00511918,3/15/2013,0,59
17106,USC00511918,3/16/2013,0.01,66
17107,USC00511918,3/17/2013,0,69
17108,USC00511918,3/18/2013,0,57
17109,USC00511918,3/19/2013,0,60
17110,USC00511918,3/20/2013,0,63
17111,USC00511918,3/21/2013,0,77
17112,USC00511918,3/22/2013,0,74
17113,USC00511918,3/23/2013,0,69
17114,USC00511918,3/24/2013,0.01,70
17115,USC00511918,3/25/2013,0.5,69
17116,USC00511918,3/26/2013,0.05,64
17117,USC00511918,3/27/2013,0.04,68
17118,USC00511918,3/28/2013,0.2,65
17119,USC00511918,3/29/2013,0.01,67
17120,USC00511918,3/30/2013,0,68
17121,USC00511918,3/31/2013,0,63
17122,USC00511918,4/1/2013,0,61
17123,USC00511918,4/2/2013,0,53
17124,USC00511918,4/3/2013,0,55
17125,USC00511918,4/4/2013,0,58
17126,USC00511918,4/5/2013,0,61
17127,USC00511918,4/6/2013,0,73
17128,USC00511918,4/7/2013,0,74
17129,USC00511918,4/8/2013,0,69
17130,USC00511918,4/9/2013,0,62
17131,USC00511918,4/10/2013,0,66
17132,USC00511918,4/11/2013,0,66
17133,USC00511918,4/12/2013,0,71
17134,USC00511918,4/13/2013,0,75
17135,USC00511918,4/14/2013,0.1,78
17136,USC00511918,4/15/2013,0.5,68
17137,USC00511918,4/16/2013,0.1,77
17138,USC00511918,4/17/2013,0,65
17139,USC00511918,4/18/2013,0,71
17140,USC00511918,4/19/2013,0,65
17141,USC00511918,4/20/2013,0.01,79
17142,USC00511918,4/21/2013,0,72
17143,USC00511918,4/22/2013,0.87,69
17144,USC00511918,4/23/2013,0.07,75
17145,USC00511918,4/24/2013,0.32,69
17146,USC00511918,4/25/2013,0.02,68
17147,USC00511918,4/26/2013,0,73
17148,USC00511918,4/27/2013,0,78
17149,USC00511918,4/28/2013,0,76
17150,USC00511918,4/29/2013,0,75
17151,USC00511918,4/30/2013,0,73
17152,USC00511918,5/1/2013,0,67
17153,USC00511918,5/2/2013,0,68
17154,USC00511918,5/3/2013,0,67
17155,USC00511918,5/4/2013,0,78
17156,USC00511918,5/5/2013,0.03,72
17157,USC00511918,5/6/2013,0.11,70
17158,USC00511918,5/7/2013,0,67
17159,USC00511918,5/8/2013,0,65
17160,USC00511918,5/9/2013,0,69
17161,USC00511918,5/10/2013,0,72
17162,USC00511918,5/11/2013,0,77
17163,USC00511918,5/12/2013,0,74
17164,USC00511918,5/13/2013,0.01,71
17165,USC00511918,5/14/2013,0,74
17166,USC00511918,5/15/2013,0,74
17167,USC00511918,5/16/2013,0,75
17168,USC00511918,5/17/2013,0,70
17169,USC00511918,5/18/2013,0.05,78
17170,USC00511918,5/19/2013,0.06,77
17171,USC00511918,5/20/2013,0,76
17172,USC00511918,5/21/2013,0,64
17173,USC00511918,5/22/2013,0,66
17174,USC00511918,5/23/2013,0,68
17175,USC00511918,5/24/2013,0,73
17176,USC00511918,5/25/2013,0,78
17177,USC00511918,5/26/2013,0,82
17178,USC00511918,5/27/2013,0,79
17179,USC00511918,5/28/2013,0,70
17180,USC00511918,5/29/2013,0,71
17181,USC00511918,5/30/2013,0,69
17182,USC00511918,5/31/2013,0,70
17183,USC00511918,6/1/2013,0,80
17184,USC00511918,6/2/2013,0,81
17185,USC00511918,6/3/2013,0,75
17186,USC00511918,6/4/2013,0,80
17187,USC00511918,6/5/2013,0,73
17188,USC00511918,6/6/2013,0,74
17189,USC00511918,6/7/2013,0,73
17190,USC00511918,6/8/2013,0,81
17191,USC00511918,6/9/2013,0,79
17192,USC00511918,6/10/2013,0,78
17193,USC00511918,6/11/2013,0,74
17194,USC00511918,6/12/2013,0,74
17195,USC00511918,6/13/2013,0,73
17196,USC00511918,6/14/2013,0.07,73
17197,USC00511918,6/15/2013,0,77
17198,USC00511918,6/16/2013,0,77
17199,USC00511918,6/17/2013,0,74
17200,USC00511918,6/18/2013,0,73
17201,USC00511918,6/19/2013,0,70
17202,USC00511918,6/20/2013,0,69
17203,USC00511918,6/21/2013,0.05,72
17204,USC00511918,6/22/2013,0,79
17205,USC00511918,6/23/2013,0,77
17206,USC00511918,6/24/2013,0,70
17207,USC00511918,6/25/2013,0.02,71
17208,USC00511918,6/26/2013,0.06,67
17209,USC00511918,6/27/2013,0,66
17210,USC00511918,6/28/2013,0,78
17211,USC00511918,6/29/2013,0.08,80
17212,USC00511918,6/30/2013,0,80
17213,USC00511918,7/1/2013,0,68
17214,USC00511918,7/2/2013,0,72
17215,USC00511918,7/3/2013,0.04,69
17216,USC00511918,7/4/2013,0,78
17217,USC00511918,7/5/2013,0,76
17218,USC00511918,7/6/2013,0,79
17219,USC00511918,7/7/2013,0,75
17220,USC00511918,7/8/2013,0,70
17221,USC00511918,7/9/2013,0,81
17222,USC00511918,7/10/2013,0,77
17223,USC00511918,7/11/2013,0,76
17224,USC00511918,7/12/2013,0,72
17225,USC00511918,7/13/2013,0,75
17226,USC00511918,7/14/2013,0,81
17227,USC00511918,7/15/2013,0,72
17228,USC00511918,7/16/2013,0,71
17229,USC00511918,7/17/2013,0,71
17230,USC00511918,7/18/2013,0,73
17231,USC00511918,7/19/2013,0,81
17232,USC00511918,7/21/2013,0,80
17233,USC00511918,7/22/2013,0,73
17234,USC00511918,7/23/2013,0,75
17235,USC00511918,7/24/2013,0,69
17236,USC00511918,7/25/2013,0,67
17237,USC00511918,7/26/2013,0,71
17238,USC00511918,7/27/2013,0,78
17239,USC00511918,7/28/2013,0.02,77
17240,USC00511918,7/29/2013,0.02,75
17241,USC00511918,7/30/2013,0.5,79
17242,USC00511918,7/31/2013,0.01,78
17243,USC00511918,8/1/2013,0,76
17244,USC00511918,8/2/2013,0,74
17245,USC00511918,8/3/2013,0,79
17246,USC00511918,8/4/2013,0,79
17247,USC00511918,8/5/2013,0,69
17248,USC00511918,8/6/2013,0,74
17249,USC00511918,8/7/2013,0,72
17250,USC00511918,8/8/2013,0,68
17251,USC00511918,8/9/2013,0,75
17252,USC00511918,8/10/2013,0.07,73
17253,USC00511918,8/11/2013,0,81
17254,USC00511918,8/12/2013,0,77
17255,USC00511918,8/13/2013,0,74
17256,USC00511918,8/14/2013,0,75
17257,USC00511918,8/15/2013,0,69
17258,USC00511918,8/16/2013,0.01,82
17259,USC00511918,8/17/2013,0,80
17260,USC00511918,8/18/2013,0,84
17261,USC00511918,8/19/2013,0,69
17262,USC00511918,8/20/2013,0,68
17263,USC00511918,8/21/2013,0,71
17264,USC00511918,8/22/2013,0,70
17265,USC00511918,8/23/2013,0,71
17266,USC00511918,8/24/2013,0,80
17267,USC00511918,8/25/2013,0,81
17268,USC00511918,8/26/2013,0,76
17269,USC00511918,8/27/2013,0,75
17270,USC00511918,8/28/2013,0,71
17271,USC00511918,8/29/2013,0.06,70
17272,USC00511918,8/30/2013,0,80
17273,USC00511918,8/31/2013,0,85
17274,USC00511918,9/1/2013,0.35,78
17275,USC00511918,9/2/2013,0,81
17276,USC00511918,9/3/2013,0,69
17277,USC00511918,9/4/2013,0,70
17278,USC00511918,9/5/2013,0,66
17279,USC00511918,9/6/2013,0,68
17280,USC00511918,9/7/2013,0.05,74
17281,USC00511918,9/8/2013,0.01,81
17282,USC00511918,9/9/2013,0,73
17283,USC00511918,9/10/2013,0,67
17284,USC00511918,9/11/2013,0,72
17285,USC00511918,9/12/2013,0,70
17286,USC00511918,9/13/2013,0.22,73
17287,USC00511918,9/14/2013,0.14,78
17288,USC00511918,9/15/2013,0.16,81
17289,USC00511918,9/16/2013,0,86
17290,USC00511918,9/17/2013,0,77
17291,USC00511918,9/18/2013,0,84
17292,USC00511918,9/19/2013,0,81
17293,USC00511918,9/20/2013,0,83
17294,USC00511918,9/21/2013,0,78
17295,USC00511918,9/22/2013,0,81
17296,USC00511918,9/23/2013,0,69
17297,USC00511918,9/24/2013,0,74
17298,USC00511918,9/25/2013,0.1,71
17299,USC00511918,9/26/2013,0.01,69
17300,USC00511918,9/27/2013,0.04,80
17301,USC00511918,9/28/2013,0,84
17302,USC00511918,9/29/2013,0.1,75
17303,USC00511918,9/30/2013,0,72
17304,USC00511918,10/1/2013,0.01,71
17305,USC00511918,10/2/2013,0,73
17306,USC00511918,10/3/2013,0,72
17307,USC00511918,10/4/2013,0,68
17308,USC00511918,10/5/2013,0,82
17309,USC00511918,10/6/2013,0,81
17310,USC00511918,10/7/2013,0.01,68
17311,USC00511918,10/8/2013,0,74
17312,USC00511918,10/9/2013,0.03,75
17313,USC00511918,10/10/2013,0,73
17314,USC00511918,10/11/2013,0,69
17315,USC00511918,10/12/2013,0,77
17316,USC00511918,10/13/2013,0,78
17317,USC00511918,10/14/2013,0,71
17318,USC00511918,10/15/2013,0.38,67
17319,USC00511918,10/16/2013,0.08,67
17320,USC00511918,10/17/2013,0.01,67
17321,USC00511918,10/18/2013,0,81
17322,USC00511918,10/19/2013,0.01,76
17323,USC00511918,10/20/2013,0.01,74
17324,USC00511918,10/21/2013,0,67
17325,USC00511918,10/22/2013,0,68
17326,USC00511918,10/23/2013,0,66
17327,USC00511918,10/24/2013,0,76
17328,USC00511918,10/25/2013,0,76
17329,USC00511918,10/26/2013,0,75
17330,USC00511918,10/27/2013,0,76
17331,USC00511918,10/28/2013,0,69
17332,USC00511918,10/29/2013,0,68
17333,USC00511918,10/30/2013,0,67
17334,USC00511918,10/31/2013,0,70
17335,USC00511918,11/1/2013,0.01,79
17336,USC00511918,11/2/2013,0,81
17337,USC00511918,11/3/2013,0,80
17338,USC00511918,11/4/2013,0,70
17339,USC00511918,11/5/2013,0,74
17340,USC00511918,11/6/2013,0,67
17341,USC00511918,11/7/2013,0,69
17342,USC00511918,11/8/2013,0,69
17343,USC00511918,11/9/2013,0.01,79
17344,USC00511918,11/10/2013,0.93,72
17345,USC00511918,11/11/2013,0.01,75
17346,USC00511918,11/12/2013,0,62
17347,USC00511918,11/13/2013,0,63
17348,USC00511918,11/14/2013,0.01,73
17349,USC00511918,11/15/2013,0.27,76
17350,USC00511918,11/16/2013,0,72
17351,USC00511918,11/17/2013,0,70
17352,USC00511918,11/18/2013,0,67
17353,USC00511918,11/19/2013,0,65
17354,USC00511918,11/20/2013,0,68
17355,USC00511918,11/21/2013,0,72
17356,USC00511918,11/22/2013,0,66
17357,USC00511918,11/23/2013,0,77
17358,USC00511918,11/24/2013,0,68
17359,USC00511918,11/25/2013,0,63
17360,USC00511918,11/26/2013,0,67
17361,USC00511918,11/27/2013,0,63
17362,USC00511918,11/28/2013,0,80
17363,USC00511918,11/29/2013,0,69
17364,USC00511918,11/30/2013,0.42,78
17365,USC00511918,12/1/2013,0.46,70
17366,USC00511918,12/2/2013,0.87,68
17367,USC00511918,12/3/2013,0,68
17368,USC00511918,12/4/2013,0.01,66
17369,USC00511918,12/5/2013,0.01,75
17370,USC00511918,12/6/2013,0,67
17371,USC00511918,12/7/2013,0,70
17372,USC00511918,12/8/2013,0,72
17373,USC00511918,12/9/2013,0,69
17374,USC00511918,12/10/2013,0,72
17375,USC00511918,12/11/2013,0,69
17376,USC00511918,12/12/2013,0.02,65
17377,USC00511918,12/13/2013,0,71
17378,USC00511918,12/14/2013,0,73
17379,USC00511918,12/15/2013,0.06,69
17380,USC00511918,12/16/2013,2.4,69
17381,USC00511918,12/17/2013,0.01,63
17382,USC00511918,12/18/2013,0.01,63
17383,USC00511918,12/19/2013,0.05,71
17384,USC00511918,12/20/2013,0,79
17385,USC00511918,12/21/2013,0,67
17386,USC00511918,12/22/2013,0,67
17387,USC00511918,12/23/2013,0.08,64
17388,USC00511918,12/24/2013,0,63
17389,USC00511918,12/25/2013,0,68
17390,USC00511918,12/26/2013,0,77
17391,USC00511918,12/27/2013,0,79
17392,USC00511918,12/28/2013,0,74
17393,USC00511918,12/29/2013,0,68
17394,USC00511918,12/30/2013,0,64
17395,USC00511918,1/1/2014,0,66
17396,USC00511918,1/2/2014,0.3,77
17397,USC00511918,1/3/2014,1.05,73
17398,USC00511918,1/4/2014,0,65
17399,USC00511918,1/5/2014,0,61
17400,USC00511918,1/6/2014,0,61
17401,USC00511918,1/7/2014,0,60
17402,USC00511918,1/8/2014,0,63
17403,USC00511918,1/9/2014,0.01,63
17404,USC00511918,1/10/2014,0,65
17405,USC00511918,1/11/2014,0.06,64
17406,USC00511918,1/12/2014,0.19,80
17407,USC00511918,1/13/2014,0.42,66
17408,USC00511918,1/14/2014,0.31,67
17409,USC00511918,1/15/2014,0,63
17410,USC00511918,1/16/2014,0.02,66
17411,USC00511918,1/17/2014,0,65
17412,USC00511918,1/18/2014,0.01,66
17413,USC00511918,1/19/2014,0,66
17414,USC00511918,1/20/2014,0,76
17415,USC00511918,1/21/2014,0,63
17416,USC00511918,1/22/2014,0.5,69
17417,USC00511918,1/23/2014,0,57
17418,USC00511918,1/24/2014,0,58
17419,USC00511918,1/25/2014,0,75
17420,USC00511918,1/26/2014,0,74
17421,USC00511918,1/27/2014,0.14,67
17422,USC00511918,1/29/2014,0.12,70
17423,USC00511918,1/30/2014,0,64
17424,USC00511918,1/31/2014,0,64
17425,USC00511918,2/1/2014,0.03,72
17426,USC00511918,2/2/2014,0.1,67
17427,USC00511918,2/3/2014,0,66
17428,USC00511918,2/4/2014,0.38,66
17429,USC00511918,2/5/2014,0.42,74
17430,USC00511918,2/6/2014,0.01,74
17431,USC00511918,2/7/2014,0.01,69
17432,USC00511918,2/8/2014,0,69
17433,USC00511918,2/9/2014,0,69
17434,USC00511918,2/10/2014,0,72
17435,USC00511918,2/11/2014,0,68
17436,USC00511918,2/12/2014,0,66
17437,USC00511918,2/13/2014,0,66
17438,USC00511918,2/14/2014,0,72
17439,USC00511918,2/15/2014,0.01,74
17440,USC00511918,2/16/2014,0.12,70
17441,USC00511918,2/17/2014,0.27,73
17442,USC00511918,2/18/2014,0.03,69
17443,USC00511918,2/19/2014,0.01,68
17444,USC00511918,2/20/2014,0,64
17445,USC00511918,2/21/2014,0,65
17446,USC00511918,2/22/2014,0,72
17447,USC00511918,2/23/2014,0,69
17448,USC00511918,2/24/2014,0,63
17449,USC00511918,2/25/2014,0,67
17450,USC00511918,2/26/2014,0,65
17451,USC00511918,2/27/2014,0,58
17452,USC00511918,2/28/2014,0.04,74
17453,USC00511918,3/1/2014,0.5,69
17454,USC00511918,3/2/2014,0.33,68
17455,USC00511918,3/3/2014,0.15,63
17456,USC00511918,3/4/2014,0,57
17457,USC00511918,3/5/2014,0,63
17458,USC00511918,3/6/2014,0,62
17459,USC00511918,3/7/2014,0.05,67
17460,USC00511918,3/8/2014,0.78,67
17461,USC00511918,3/9/2014,0.38,75
17462,USC00511918,3/10/2014,0.01,64
17463,USC00511918,3/11/2014,0.04,64
17464,USC00511918,3/12/2014,0,62
17465,USC00511918,3/13/2014,0,67
17466,USC00511918,3/14/2014,0.01,70
17467,USC00511918,3/15/2014,0,69
17468,USC00511918,3/16/2014,0,70
17469,USC00511918,3/17/2014,0,66
17470,USC00511918,3/18/2014,0,62
17471,USC00511918,3/19/2014,0,60
17472,USC00511918,3/20/2014,0,62
17473,USC00511918,3/21/2014,0,64
17474,USC00511918,3/22/2014,0,74
17475,USC00511918,3/23/2014,0,73
17476,USC00511918,3/24/2014,0,64
17477,USC00511918,3/25/2014,0,67
17478,USC00511918,3/26/2014,0.1,68
17479,USC00511918,3/27/2014,0,68
17480,USC00511918,3/28/2014,0,67
17481,USC00511918,3/29/2014,0.38,73
17482,USC00511918,3/30/2014,0.15,72
17483,USC00511918,3/31/2014,0,71
17484,USC00511918,4/1/2014,0,70
17485,USC00511918,4/3/2014,,75
17486,USC00511918,4/4/2014,0,72
17487,USC00511918,4/5/2014,0,76
17488,USC00511918,4/6/2014,0,76
17489,USC00511918,4/7/2014,0.03,67
17490,USC00511918,4/8/2014,0,68
17491,USC00511918,4/9/2014,0,69
17492,USC00511918,4/10/2014,0,68
17493,USC00511918,4/11/2014,0,69
17494,USC00511918,4/12/2014,0.1,69
17495,USC00511918,4/13/2014,0,75
17496,USC00511918,4/14/2014,0.01,71
17497,USC00511918,4/15/2014,0,71
17498,USC00511918,4/16/2014,0.01,70
17499,USC00511918,4/17/2014,0,70
17500,USC00511918,4/18/2014,0,74
17501,USC00511918,4/19/2014,0,76
17502,USC00511918,4/20/2014,0,80
17503,USC00511918,4/21/2014,0.03,71
17504,USC00511918,4/22/2014,0.01,74
17505,USC00511918,4/23/2014,0,73
17506,USC00511918,4/24/2014,0,72
17507,USC00511918,4/25/2014,0,72
17508,USC00511918,4/26/2014,0,80
17509,USC00511918,4/27/2014,0.07,72
17510,USC00511918,4/28/2014,0.15,63
17511,USC00511918,4/29/2014,0.02,68
17512,USC00511918,4/30/2014,0,66
17513,USC00511918,5/1/2014,0,65
17514,USC00511918,5/2/2014,0,69
17515,USC00511918,5/3/2014,0.06,78
17516,USC00511918,5/4/2014,0,78
17517,USC00511918,5/5/2014,0,68
17518,USC00511918,5/6/2014,0.51,69
17519,USC00511918,5/7/2014,0,68
17520,USC00511918,5/8/2014,0,68
17521,USC00511918,5/9/2014,0,68
17522,USC00511918,5/10/2014,0,78
17523,USC00511918,5/11/2014,0.02,76
17524,USC00511918,5/12/2014,0.03,69
17525,USC00511918,5/13/2014,0,68
17526,USC00511918,5/14/2014,0,65
17527,USC00511918,5/15/2014,0,65
17528,USC00511918,5/16/2014,0,80
17529,USC00511918,5/17/2014,0,79
17530,USC00511918,5/19/2014,0.03,68
17531,USC00511918,5/20/2014,0.12,70
17532,USC00511918,5/21/2014,0.14,66
17533,USC00511918,5/22/2014,0,67
17534,USC00511918,5/23/2014,0.04,77
17535,USC00511918,5/24/2014,0.23,75
17536,USC00511918,5/25/2014,0.04,78
17537,USC00511918,5/27/2014,0.85,72
17538,USC00511918,5/28/2014,0,69
17539,USC00511918,5/29/2014,0,73
17540,USC00511918,5/30/2014,0,71
17541,USC00511918,5/31/2014,0.29,79
17542,USC00511918,6/1/2014,0,79
17543,USC00511918,6/2/2014,0,68
17544,USC00511918,6/3/2014,0,67
17545,USC00511918,6/4/2014,0,71
17546,USC00511918,6/6/2014,,72
17547,USC00511918,6/7/2014,0,79
17548,USC00511918,6/8/2014,0,80
17549,USC00511918,6/9/2014,0,72
17550,USC00511918,6/10/2014,0,68
17551,USC00511918,6/11/2014,0,84
17552,USC00511918,6/12/2014,0,82
17553,USC00511918,6/13/2014,0,79
17554,USC00511918,6/14/2014,0,78
17555,USC00511918,6/15/2014,0,81
17556,USC00511918,6/16/2014,0,77
17557,USC00511918,6/17/2014,0.17,71
17558,USC00511918,6/18/2014,0.01,69
17559,USC00511918,6/19/2014,0,73
17560,USC00511918,6/20/2014,0.03,68
17561,USC00511918,6/21/2014,0,75
17562,USC00511918,6/22/2014,0,79
17563,USC00511918,6/23/2014,0.05,70
17564,USC00511918,6/24/2014,0.05,70
17565,USC00511918,6/25/2014,0.05,73
17566,USC00511918,6/26/2014,0.03,71
17567,USC00511918,6/27/2014,0.02,68
17568,USC00511918,6/29/2014,0.05,78
17569,USC00511918,6/30/2014,0,69
17570,USC00511918,7/1/2014,0,70
17571,USC00511918,7/2/2014,0.01,68
17572,USC00511918,7/3/2014,0.02,73
17573,USC00511918,7/4/2014,0,81
17574,USC00511918,7/5/2014,0,73
17575,USC00511918,7/6/2014,0.1,72
17576,USC00511918,7/7/2014,0.02,72
17577,USC00511918,7/8/2014,0.02,69
17578,USC00511918,7/9/2014,0,72
17579,USC00511918,7/10/2014,0,76
17580,USC00511918,7/11/2014,0.01,75
17581,USC00511918,7/12/2014,0,81
17582,USC00511918,7/13/2014,0.05,80
17583,USC00511918,7/14/2014,0,76
17584,USC00511918,7/15/2014,0.04,75
17585,USC00511918,7/16/2014,0,75
17586,USC00511918,7/17/2014,0,75
17587,USC00511918,7/18/2014,0,74
17588,USC00511918,7/19/2014,0,83
17589,USC00511918,7/20/2014,1,74
17590,USC00511918,7/21/2014,0.01,73
17591,USC00511918,7/22/2014,0,74
17592,USC00511918,7/23/2014,0.01,75
17593,USC00511918,7/24/2014,0,74
17594,USC00511918,7/25/2014,0,76
17595,USC00511918,7/26/2014,0,82
17596,USC00511918,7/27/2014,0.1,75
17597,USC00511918,7/28/2014,0,73
17598,USC00511918,7/29/2014,0,70
17599,USC00511918,7/30/2014,0,74
17600,USC00511918,7/31/2014,0,83
17601,USC00511918,8/1/2014,0,75
17602,USC00511918,8/2/2014,0,81
17603,USC00511918,8/3/2014,0,83
17604,USC00511918,8/4/2014,0,83
17605,USC00511918,8/5/2014,0,76
17606,USC00511918,8/6/2014,0.03,73
17607,USC00511918,8/7/2014,0.02,81
17608,USC00511918,8/8/2014,0.08,79
17609,USC00511918,8/9/2014,0.42,74
17610,USC00511918,8/10/2014,0.01,82
17611,USC00511918,8/11/2014,0,69
17612,USC00511918,8/12/2014,0,70
17613,USC00511918,8/13/2014,0,71
17614,USC00511918,8/14/2014,0,71
17615,USC00511918,8/15/2014,0,70
17616,USC00511918,8/16/2014,0,83
17617,USC00511918,8/17/2014,0,80
17618,USC00511918,8/18/2014,0,70
17619,USC00511918,8/19/2014,0,70
17620,USC00511918,8/20/2014,0,69
17621,USC00511918,8/21/2014,0,69
17622,USC00511918,8/22/2014,0,73
17623,USC00511918,8/24/2014,,81
17624,USC00511918,8/25/2014,0.07,73
17625,USC00511918,8/26/2014,0.08,71
17626,USC00511918,8/27/2014,0,68
17627,USC00511918,8/28/2014,0,67
17628,USC00511918,8/29/2014,0,80
17629,USC00511918,8/30/2014,0,80
17630,USC00511918,8/31/2014,0,80
17631,USC00511918,9/1/2014,0,82
17632,USC00511918,9/2/2014,0,80
17633,USC00511918,9/3/2014,0,71
17634,USC00511918,9/4/2014,0,71
17635,USC00511918,9/5/2014,0,73
17636,USC00511918,9/6/2014,0,81
17637,USC00511918,9/7/2014,0,81
17638,USC00511918,9/8/2014,0,72
17639,USC00511918,9/9/2014,0,80
17640,USC00511918,9/10/2014,0,80
17641,USC00511918,9/11/2014,0,70
17642,USC00511918,9/12/2014,0,68
17643,USC00511918,9/13/2014,0,82
17644,USC00511918,9/14/2014,0,80
17645,USC00511918,9/15/2014,0.01,75
17646,USC00511918,9/17/2014,,83
17647,USC00511918,9/18/2014,0.02,73
17648,USC00511918,9/19/2014,0.54,71
17649,USC00511918,9/20/2014,0,77
17650,USC00511918,9/21/2014,0,79
17651,USC00511918,9/22/2014,0,72
17652,USC00511918,9/23/2014,0,79
17653,USC00511918,9/24/2014,0,85
17654,USC00511918,9/25/2014,0.05,71
17655,USC00511918,9/26/2014,0.07,75
17656,USC00511918,9/27/2014,0.09,77
17657,USC00511918,9/28/2014,0.02,80
17658,USC00511918,9/29/2014,0.02,74
17659,USC00511918,9/30/2014,0,72
17660,USC00511918,10/1/2014,0.03,71
17661,USC00511918,10/2/2014,0,70
17662,USC00511918,10/3/2014,0,74
17663,USC00511918,10/4/2014,0,82
17664,USC00511918,10/5/2014,0,81
17665,USC00511918,10/6/2014,0.38,70
17666,USC00511918,10/7/2014,0.24,72
17667,USC00511918,10/8/2014,0,72
17668,USC00511918,10/9/2014,0,73
17669,USC00511918,10/10/2014,0,80
17670,USC00511918,10/11/2014,0,84
17671,USC00511918,10/12/2014,0,80
17672,USC00511918,10/13/2014,0,75
17673,USC00511918,10/14/2014,0,76
17674,USC00511918,10/15/2014,0.03,80
17675,USC00511918,10/16/2014,0,80
17676,USC00511918,10/17/2014,0,82
17677,USC00511918,10/18/2014,0.07,83
17678,USC00511918,10/19/2014,4,74
17679,USC00511918,10/20/2014,1.7,76
17680,USC00511918,10/21/2014,0,69
17681,USC00511918,10/22/2014,0,72
17682,USC00511918,10/23/2014,0.08,76
17683,USC00511918,10/24/2014,0,70
17684,USC00511918,10/25/2014,0,74
17685,USC00511918,10/26/2014,0.01,80
17686,USC00511918,10/27/2014,0,68
17687,USC00511918,10/28/2014,0,68
17688,USC00511918,10/29/2014,0,73
17689,USC00511918,10/30/2014,0,74
17690,USC00511918,10/31/2014,0,76
17691,USC00511918,11/2/2014,0.01,78
17692,USC00511918,11/3/2014,0.03,73
17693,USC00511918,11/4/2014,0,70
17694,USC00511918,11/5/2014,0,72
17695,USC00511918,11/6/2014,0.04,66
17696,USC00511918,11/7/2014,0.03,75
17697,USC00511918,11/8/2014,0.04,75
17698,USC00511918,11/9/2014,0,76
17699,USC00511918,11/10/2014,0,71
17700,USC00511918,11/11/2014,0,78
17701,USC00511918,11/12/2014,0,68
17702,USC00511918,11/13/2014,0,67
17703,USC00511918,11/14/2014,0,69
17704,USC00511918,11/15/2014,0.41,75
17705,USC00511918,11/16/2014,0.1,76
17706,USC00511918,11/17/2014,0,64
17707,USC00511918,11/18/2014,0,74
17708,USC00511918,11/20/2014,0.01,78
17709,USC00511918,11/21/2014,0,74
17710,USC00511918,11/22/2014,0,75
17711,USC00511918,11/23/2014,0,70
